Unnamed: 0,rating,sentiment,review,spearman,sympathy,unsympathy,correlation
185,4,0.339296103,그냥 막장 드라마 수준...이게 재밌다고요?? ,0.381609538,23,3,0.060703897
186,10,0.448420376,원작이 외국의 소설이라 들었는데 이 영화는 지극히 한국적인 코미디 영화다 ,0.045412438,27,7,0.551579624
187,1,0.002163798,진짜 재미없는데 왜 재밌다고하지       영화보고 나오면서 돈 아깝긴 처음인딩    ,0.647750276,29,9,0.097836202
189,3,0.118886709,웨케 평점높음?ㅇ? 이유가뭐지 ,0.485101828,20,1,0.181113291
190,1,0.787258148,이게 왜 평점이 9점대인지 정말 이해가 안간다 개연성도 떨어지고 화내고 울고 하는 부분들도 억지스럽고 보는 내내 기분더러운 영화재밌다고 하는 사람들 이해가 안가네 ,0.498298298,21,2,0.687258148
191,2,0.482047886,불쾌하던데 이게 재밌어요? 가끔 웃긴거지 상황이 재밌진않은데 ,0.427324596,22,3,0.282047886
192,5,0.555318177,유해진님 덕분에 웃고 염정아님 덕분에 울고.재밌고 결말 찝찝 영화 굳이 추천하진 않습니다 ,0.883851509,23,4,0.055318177
193,1,0.41300568,여혐 요소  퀴어 혐오 요소가 가득한 영화 ,-0.210818511,28,9,0.31300568
194,1,0.469530523,댓글 알바 풀어놨나봐ㅋㅋㅋㅋ? ,0.204972898,29,10,0.369530523
195,1,0.076168567,보는 내내 거북했다. 이런 내용인줄 알았으면 절대 안봤을 영화..! ,0.866025404,34,15,0.023831433
196,1,0.61028415,한국 사회의 전형적인 꼰대스러움의 결정체 ,0.8,18,0,0.51028415
197,1,0.380037576,왜 전화 건 사람들은 뭘 저렇게 말을 다 쏟아내냐 ㅋㅋㅋㅋ ,0.637455258,21,3,0.280037576
198,1,0.020823151,인생 최악의 영화 top3 안에 든 영화. 평점이 놀랍네... 도대체 어느부분이 웃음 포인트인지? (키티옷 말고 뭐가 더 있는지 모르겠다) 보는내내 불쾌한 부분은 일일이 말할 수 없을 정도로 많았고 뭘 말하고 싶은지도 모르겠다. ,0.866025404,21,3,0.079176849
199,1,0.143290967,평점 몇페이지 넘겨보니까 1점짜리가 맞는 평점임. 알바 겁나 풀었다 진짜! ,0.326728992,22,4,0.043290967
200,2,0.071331292,이게 뭐가 재밌죠? ㅡㅡ ,0.685806865,32,14,0.128668708
201,10,0.322084755,진심 인생영화였음! 실컷 웃다가 막판 소름도 끼치고 이런 한국 영화는 처음ㅋㅋㅋㅋ  배우들도 다 대박이라 누구 한 명만  꼽아서 말할수가 없음ㅋㅋㅋ 그냥 꼭 보시길! ,0.24743583,75,57,0.677915245
202,1,0.161369234,IPTV에서 공짜로 틀어줘도 안볼영화임... ,0.321731645,17,0,0.061369234
203,6,0.180955321,별루..왜 9점인지 모르겟음;;보헤미안랩소디볼걸 ,0.894427191,18,1,0.419044679
204,1,0.765013814,불편하다. 대인관계에는 물론 선의의 거짓말이 필요하며  모르는게 약 일때도 있다.   하지만 거짓과 기만을 좋은것이라 포장하고 있는 이 영화는 상당히 불편하다. 이기를 이타라고 어필하지 말기를. ,0.670820393,19,2,0.665013814
205,6,0.905633092,이정도호 인기있을 영화인가 싶음.. ; 이서진 연기도 넘 어색하고.. ,0.670820393,19,2,0.305633092
206,1,0.007989466,보는내내 불편하고 짜증나는 영화에요. 왠만해서는 영화평점 안남기는데 이렇게 불편하고 답답한 영화를 왜9점대를 줬는지 이해가 안가네요 돈주고 본게 아깝습니다. ,0.55407611,20,3,0.092010534
207,1,0.123529494,방금 보고 왔는데 제 스타일은 아니라서 지루했네요.... ,0.669682109,21,4,0.023529494
208,2,0.643639445,노잼이었습니다 개인적으로.. ,1,21,4,0.443639445
209,1,0.932976723,걍 저질임 영화내용자체가 저급함 재밌다고 쳐웃으며 본 놈들 수준 잘 알겠음ㅋㅋ ,-0.392792202,22,5,0.832976723
210,6,0.095548511,스토리 전개가 너무 낮은 급이네요 ,-0.092834442,22,5,0.504451489
211,2,0.228320003,블랙코미디라기엔 지나치게 무례하지 않았나? 풍자보단 조롱이 가득했다 ,0.55549206,25,8,0.028320003
212,1,0.413929701,영화 알바 제대로 풀었구나 ,0.501128512,25,8,0.313929701
213,2,0.937757492,재밌엇어요 기대를 너무많이 햇나봐요 ,0.454412958,30,13,0.737757492
214,8,0.368855089,서로를 너무 잘 안다고 생각해도 사실 우리는 서로에게 완벽한 타인. 신선하고 씁쓸했다. ,0.378004042,31,14,0.431144911
215,1,0.009297043,유해진만 좀 볼만하고 시간이 아까워요. 옆에 보헤미안 랩소디 보러 가세요. 이게 0.5인분 영화라면 옆에 보헤미안은 2인분짜리 들어간 영화예요 ,1,39,22,0.090702957
216,1,0.730004549,의도는 좋은데 시나리오 진짜 엉성하네  대사수준도 ... 뭔가 억지로 틀에 맞추려는 ,0.627999785,16,0,0.630004549
217,1,0.061707765,이게 편하게 개그로 읽힌다면 진짜 무지하고 수준낮은거임.. 온갖 혐오가 쏟아지는데 이게 재밌다고? ,0.737864787,16,0,0.038292235
218,1,0.295795798,이딴게 9점대라니...놀랍다.. ,0.356340162,17,1,0.195795798
219,1,0.64665252,연인들끼리 보지마세요.보다가는 싸우고 폰 검사하고 헤어질수도있어요.초면에는 재밌어서 웃기도했지만 보면볼수록 가관이예요;보면 볼수록 혐오스러운 장면 불륜 성희롱 임신이라니..할말이없어서 정색하고 봄...마지막에 나온 말이 제일 역겨움 ,0.360148289,17,1,0.54665252
220,10,0.483562052,알고보면 조진웅이 진국이네.. ,0.618098256,18,2,0.516437948
221,1,0.418466687,보고난 후 이렇게 불쾌하고 찝찝한 영화도 없었다기분이 더러워져서 괜히 봤다는 생각함 ,0.710046947,18,2,0.318466687
222,1,0.866560578,처음엔 웃겼는데 갈수록 머리가 아파지고 기분 나빠지는 영화였어요. 진실되고 아름답게 사는 사람들이 더 많은데 그냥 더러운 비밀들을 합리화 한 것 같은 저질영화..그 와중에 조진웅 캐릭터는 따뜻하더라고요! ,0.866025404,18,2,0.766560578
223,7,0.728170037,중간에는 너무 재밌었으나 끝난뒤에는 너무 찝찝했던 영화.. 오래된 커플이나 부부들이 보러가면 괜히 의심들게 만드는 영화   ,0.447213595,18,2,0.028170037
224,5,0.099310398,보고나면 뭐지? 싶은 재미있는 것도 없는것도 아닌.난 조조로 봤지만 그닥 추천하고 싶진 않고. 따분한 일요일 오후 단막극 또는 다큐 드라마로 볼법한 내용. ,0.652384902,19,3,0.400689602
225,1,0.093513876,이게 뭐가 재밌는지 ... ㅁㅊ ,0.427585863,20,4,0.006486124
226,4,0.016693383,관람객평보고 너무 기대한탓일까..중간중간 웃긴장면은 있었으나 어디서 웃어야할지.. 뭔가 찝찝한 내용..뭘보여주고 싶은건지..의미를 부여하고 우리에게  어떤 메시지를 전달하고자 했던것일까.. 어쩌라는건지.. ,0.521793932,22,6,0.383306617
227,1,0.017561466,별로  개노잼  봇노잼 이상함 ,0.403713339,25,9,0.082438534
228,1,0.024578482,이런 쓰레기영화가 왜 흥행했는지 모를 ,0.774596669,35,19,0.075421518
229,10,0.299767435,약스포지만 보고 나온 순간 부터  폰 울리면 실실 웃고잇는 나를 발견함 ,-0.5,83,67,0.700232565
230,1,0.614454806,웃으며 즐길 수 없는 영화 ,0.367157942,18,4,0.514454806
231,1,0.566438675,시대에 뒤떨어진 영화  대중의 수준이 여실히 드러나는 영화 ,0.527522477,31,17,0.466438675
232,1,0.204219282,저질영화 배우님들이 이 영화를 왜 선택했는지 모르겠음 ,0.866025404,14,1,0.104219282
233,6,0.586448967,많이 재밌지는 않아요... ,-0.782623792,14,1,0.013551033
234,8,0.930289388,배우들 연기만으로 볼 가치가 있었다 ! ,1,20,7,0.130289388
235,9,0.963439107,추석연휴 영화 중에서 제일 재미있네요. ,0.481175802,12,0,0.063439107
236,10,0.643214226,와 진짜 연기력쩐다-.... 눈앞에서생생하게 같이 식사하고있는듯한 기분... 진짜 다 연기 너무 잘함 ,0.736505876,12,0,0.356785774
237,6,0.710667789,인위적인웃음 배우들의 연기때메 잠시웃긴했으나 너무 억지스러웠음 ,0.461331719,13,1,0.110667789
238,1,0.398152709,작중 캐릭터들이 거의 폐륜급..  감독이 도대체 뭘 의도한 건지.. 누가봐도 저게 비정상인데 우리 다 내면엔 그렇게 살잖아~~ 하니까 내가 이상한건가 싶음 ,0.445865651,14,2,0.298152709
239,10,0.373966157,결국 조진웅은 자기마누라가 친구랑 바람난거 알고잇엇네 ,0.168738335,15,3,0.626033843
240,10,0.299817026,좁은공간에서 어떻게 이런 연출을 하는지 대단.. 꿀잼 ,0.654653671,15,3,0.700182974
241,6,0.441547066,평점이 너무 높다..걍 그랫음 이서진 연기왜케못함ㅋㅋㅋㅋ ,0.434511235,17,5,0.158452934
242,1,0.254840791,명배우들의 티키타카가 예술이라 그 점수로 1점 줌. 그거 말곤 볼 거 없는 저질 코미디 영화. 의도한 건지는 모르지만 공감도 안되고 보는내내 토나올 것 같은 기분이었다. 한창 난리여서 봤었는데 나한테 재밌다고 추천했던 사람들 손절하고 싶은 영화였다. ,0.133630621,27,15,0.154840791
243,1,0.62243551,이서진 같은 남자 극혐이다 진짜 ,0.472880897,11,0,0.52243551
244,10,0.818648398,다시보는데도 염정아배우 연기는 진짜 끝내줬다. ,0.409945796,11,0,0.181351602
245,1,0.179279089,그래서 불륜은 아내  남편 모르게 몰래 하면 괜찮다는건가? 진심 별로였던 영화 ,0.5,11,0,0.079279089
246,1,0.330237269,불륜의 삼중주 ㅋㅋ  그냥 사랑과 전쟁 본 느낌 ,0.460874716,12,1,0.230237269
247,10,0.721677661,이 영화를 보고 공감이 안간다면 인생 잘 살고 있는거고 밑도 끝도 없이 기분이 나쁘다면 인생을 한번 돌아보시길 바랍니다. ,0.396344794,12,1,0.278322339
248,1,0.172112912,외국영화 퍼펙트 스트레인저스 하고 99% 똑같네요.   감독이 양심이 ㄷㄷ ,0.358938118,13,2,0.072112912
249,1,0.110821694,더러워요 그래서 말하고 싶은게 불륜이 뭐 어떻다고??이게 남자들의 우정...?? ,0.614201698,14,3,0.010821694
251,10,0.95625174,누구나 다비밀은있다는건 공감대는 많이  간다만ㅋ영화는 너무극단적이고 자극적인 예시네 ㅋ게이한명 바람두명피고 임신시키고 친구 마누라랑바람피고 사기20억당하고ㅋ  이럴일이 과연있을까?ㅋ딱염정아가 소월이한테 재수없다고씹는그정도가 현실적인듯ㅋ ,0.428962272,10,0,0.04374826
252,1,0.757565141,한국식 가식과 위선 인간관계에 익숙한 사람들에게는 너무나 재미있는 명작이고  담백하고 거짓없는 인간관계가 맞다고 보는 사람들에게는 쓰레기 영화. 호불호가 엄청나게 갈리던데 그런 이유가 아닌가 한다. ,0.420084025,10,0,0.657565141
253,1,0.74826479,평점이 왜 이렇게 높은지 모르겠다. 딴에는 솔직한 느낌을 주고 싶었던 것 같은데 대사는 유치하고 저급하기만 하고.. 웃긴 것도 아니고 스릴 있는 것도 아니고 언제 재밌어지나 기다리는데 영화가 끝남. 결말도 어이없음. ,0.52804474,10,0,0.64826479
254,6,0.615762234,인간 본성의 본질적 민낯을 보여주려는 압축된 스토리는 이해되지만  비윤리적 주인공들의 특이성이 세상은 이미 그렇고 그렇다는 식의 보편성으로 인식될 수도 있다는 우려가 든다  물론 기우겠지만 ,0.176676347,11,1,0.015762234
255,1,0.007931978,0점 없나..내돈 내시간 내놔 ,0.574299513,12,2,0.092068022
256,1,0.045008332,재미 드럽게 없다 집자랑하고 잘난척하는것처럼 보임 ,0.352392292,12,2,0.054991668
257,1,0.003161937,정말 재미없네요. 왠만하면 평점 안쓰는데 너무 재미없고 기분도 나쁘고 스트레스 쌓이네요. 평점에 낚였습니다. ,0.5,12,2,0.096838063
258,1,0.017820418,나만 재미없나... 걍 밥먹다가 불륜 들키고 뒷담 까는거 들키고... ,0.784165408,14,4,0.082179582
259,2,0.763597012,대한민국의 뻔한 편견들이 담긴영화   저급한 대사들 하며.. 재밌는 요소들이 중간 있어서 웃긴했지만 보는 내내 불편했던 영화였다. ,0.092090035,14,4,0.563597012
260,7,0.049470425,재미는 있었는데 아무리 친구라도 불륜에 임신에 별로 좋은소재는 아닌듯 ,0.390178136,15,5,0.650529575
261,3,0.518541932,후...도대체 왜 평점이 높은지 이해가 안됨 ,0.316227766,16,6,0.218541932
262,8,0.190688699,이건 절대 코미디 영화가 아님. 인간의 민낯을 보여주는 현실다큐 ,0.368021403,17,7,0.609311301
263,10,0.959839344,극장에서 이렇게 모든 관객들이 계속 빵터지는 경험은 처음이네용 ㅋㅋㅋㅋ 진짜 유해진 애드립은 문화재로 지정해야됨  재미도 재미지만 꼭 끼고사는 핸드폰 이야기인지라 공감도 되고 최근 본 한국영화중에 최고에요! ,0.46291005,25,15,0.040160656
265,9,0.289382011,돈많이써야좋은영화는 아니네요 연기력 ㅎㄷㄷ 합니다 ,0.468976674,9,0,0.610617989
266,9,0.16034323,정보화시대로 휴대폰 소재로 재미나게 풀어나가는 모습을 보며  이 시대에 맞는 트렌드라고 생각합니다. 연기 좋고 스토리도 좋았습니다. 제목  그대로 완벽한 타인은  없는 것 같습니다. 영화에 나오는 언동이 공감이 많이 갑니다. ,0.263697048,9,0,0.73965677
267,1,0.375017047,노뜬금으로 명언 날리는 게 오글거림 ,0.549450604,9,0,0.275017047
268,1,0.105219096,평점9까진아님.... ,0.571171183,9,0,0.005219096
269,1,0.213052988,대단한걸 기대했는데 사소한걸로 서로 북치고 장구치고 난리법석을 떠네 ,0.487567512,9,0,0.113052988
270,1,0.208703935,아침드라마부터 일일드라마 그리고 10시 드라마까지 한번에 정주행 한 느낌? ,0.410722228,9,0,0.108703935
271,8,0.555840075,예능때문인가왜케 이서진 연기 어색하죠ㅠㅠ ,0.654760827,9,0,0.244159925
272,1,0.298020899,저급하고 시대뒤떨어진영화전혀 신선하지않고  피식하고나오는 쓴웃음뿐딱그정도의영화 ,0.577350269,9,0,0.198020899
273,8,0.190123677,제작비가 마니 안들어갔다에 한표 생각보다 흥미로웠다 ,0.441603901,9,0,0.609876323
274,10,0.899070859,박민수 대~박 아 진심 빵터졌다ㅎㅎㅎㅎ아 이영화 재밌네ㅋㅋㅋㅋ ,0.676115864,10,1,0.100929141
275,7,0.724711061,역시 감칠맛나는 유해진. 믿고봤다. 57세 키티녀는 진짜 ㅋㅋㅋㅋ ,0.354501578,10,1,0.024711061
276,1,0.397703737,말끝마다 욕설에 저질 막장 영화.. ,0.766214166,10,1,0.297703737
277,1,0.426805079,이런 거 처음 남겨보는 것 같은데.. 내가 좋아하는 배우들이 대거 출연해서 설레는 마음으로 봤다가 시바알...기분 드러워서 아... 안 본 눈 팔면 진심 사고 싶다.제작진들 벽 보고 손 들어. ,0.866025404,10,1,0.326805079
278,1,0.6032601,이렇게 거지 같을수가 동성애 미혼모 정당화 오진다 ,0.259437261,10,1,0.5032601
279,6,0.96665287,마무리야 그렇다쳐도 그 장면에서 설마설마했는데 ㅠㅠ 반가움보단 어이없었습니다. 초중반에 메세지가 직관적이고 재미있어서 좋았는데 후반에 망 ,0.100843897,10,1,0.36665287
280,1,0.413929701,기분 더러워지고 불쾌한 영화 ,0.774596669,10,1,0.313929701
281,1,1.81E-06,진짜 돈 시간 너무 아까운 영화 차라리 두시간동안 벽을 보고 서있는 게 나을듯... 배우들 연기가 너무 아까운 쓰레기같은 스토리네요 ,0.485172296,10,1,0.099998191
282,1,0.232394069,솔직히 답답하다 현실적으로 본다면 결혼은 안해야한다 .... 솔직히 결혼은 비밀이야??? ,0.589995637,10,1,0.132394069
283,1,0.637979329,이해불가평점 대체왜? ,0.394472405,11,2,0.537979329
284,2,0.356708139,이 영화의 시사점이 무엇인가? 공적인삶  개인적인삶  비밀의 삶? 이 영화 재미 없고.. 왜 평점이 높은건가? 나만 이렇게 생각하나?? 알바생들 넘 많이 뿌린듯 하다.. 나는 이 영화 5점만점에 1점도 안된다 ,0,11,2,0.156708139
285,1,0.075804859,전혀 어른스럽지 못한 이들을 내세운 쓰레기 영화 ,0.50969961,11,2,0.024195141
286,6,0.685431898,전체적으로 지루하지는 않았지만..불편한영화 ,-0.8,11,2,0.085431898
287,8,0.642717421,댓글들 보면 기분이 더럽다고 하는 댓글들 많은데... 실상 우리들 대부분이 앞면과 뒷면이 달라 그래서 자기들 모습보는것같아 기분 더러운거야 ㅋ 뒷면을 숨기고 앞면만 서로 보여줬을때 이영화 결말처럼 아무일없듯이 서로가 웃을 수 있는거야 ... ,0,13,4,0.157282579
