rating,sentiment,correlation,review,spearman,label,prediction_score,predicted_label
2,0.543420911,0.343420911,쓸데없는 장난이 너무들어감 노잼 ,0.71125307,1.0,0.9371293,1
1,0.002151728,0.097848272,별로 재미없는것 같아요. ,0.402110986,0.0,0.93702215,1
1,0.06890437,0.03109563,조선족 쓰레기들 때매 조폭 미화하고 조폭한테 돈먹는 경찰을 아무 렇지 않게 보여주는 현실성 제로 영화. 언제부터 대한민국이 살인이 대수롭지 않은 나라였냐? 주연 이미지로 광고 하고 수준 낮은 관객들 끌어 모으는 별볼일 없는 영화 평점조절로 1점줌 ,0.519869278,1.0,0.9365289,1
7,0.208937377,0.491062623,딱 이정도.. 잔인한거에 너무 치충한 듯. ,0.609249228,1.0,0.93644035,1
10,0.945077181,0.054922819,재밌음존잼존잼존잼존잼 ,0.0,0.0,0.9357914,1
3,0.026961893,0.273038107,솔직히..배우들 연기가 좀..연기를 너무 못하네요.. ,0.210818511,0.0,0.93516177,1
1,0.441289574,0.341289574,80년대 홍콩영화 베낀 ㅆㄹㄱ 영화 ,0.753702346,1.0,0.9349743,1
1,0.094711751,0.005288249,"청년경찰도 그렇고 이 영화도 그렇고 왜 자꾸 특정계층, 특정인종, 특정지역을 낙인화 시키는건지? 중국=범죄로 연상시키고 국민들 전체의 사상 개조인가? 반중심리를 자극 시키는 범죄낙인화 영화 진짜 지겹고 역겹다. 정의에 관점에서 상영금지 시켜라 ",0.547722558,1.0,0.93408805,1
1,0.030496269,0.069503731,지루하고  칼싸움만 하고 재미 없음 ,0.654653671,1.0,0.9334568,1
10,0.524305522,0.475694478,마동석 대체불가 캐릭터 ,0.54423439,1.0,0.93222857,1
10,0.524305522,0.475694478,꾸르잼꾸르댐꾸르잼핵꾸르 ,0.29279239,0.0,0.9321051,1
10,0.524305522,0.475694478,대존잼 마동석 마블리 마쁠리 ,0.244576037,0.0,0.9313507,1
5,0.296778947,0.203221053,보는내내 답답하고 속터져서 스트레스 올랐음 우리나라현실인건지 ,0.748704886,1.0,0.93110365,1
1,0.069152534,0.030847466,"스토리보다는 배우들 연기가 볼만했다. 윤계상의 캐릭터는 가히 실험적!스토리는 그냥... 우리나라 범죄영화의 큰 틀을 벗어나지 않는, 무난하지만 임팩트 없는 그렇지만 오락적으로 볼 만한 내용이였다. 그러므로 평점이 9를 넘는것은 조금 아이러니. ",0.866025404,1.0,0.9310908,1
1,0.055702001,0.044297999,깡패영화 조폭영화 그만좀 나왔으면.... 사회구성원 무의식에 암적인  암적인 영향만 끼칩니다.  애들은 멋지다고 모방하고... ,0.866025404,1.0,0.93057907,1
1,0.201206356,0.101206356,보다가 잔인밖에 없어 나옴...토나옴 ,0.866025404,1.0,0.92974454,1
9,0.970555127,0.070555127,"공공의적, 와일드카드 계보를 잇다. 범죄와의 전쟁 만큼 재밌음. 시즌제면 2탄도 기대함. 추천! ",0.371058071,0.0,0.9293226,1
8,0.974662304,0.174662304,킬링타임용으론 최고입니당 ,0.368766879,0.0,0.9272616,1
1,0.432519376,0.332519376,잔인한거 잘 못보시는 분은 보지마세요 ㅠㅠ ,0.866025404,1.0,0.926119,1
5,0.153335869,0.346664131,조서족은 잔인한것 밖에 없나.. 너무 잔인하다 ,0.353152664,0.0,0.9259838,1
10,0.753768325,0.246231675,존잼이다ㅠㅠ 윤계상 연기 개쩜 ,0.414039336,0.0,0.9257034,1
5,0.458814681,0.041185319,국가를위한 자극적인 액션영화 ,0.712039325,1.0,0.92558795,1
8,0.339661002,0.460338998,블링블링 이젠 마블링♡ ,0.0,0.0,0.9254161,1
1,0.150969952,0.050969952,영화에 감정표현 스토리 예술성  무엇하나 제대로 된게 없는 3류 영화인데 자극적인 장면만 많이 넣어서  흥행이라니...영화계의 인스턴트 음식임 남한산성같은 영화가 손익분기점도 못넘기는데 이런 영화가 흥행하는거 보면 진짜 아이러니하고 사람들 수준이 ,0.847665863,1.0,0.9250563,1
5,0.119374067,0.380625933,배우들 연기는 좋았지만 조폭과 그 잔인한 영화 내용은 식상하고 좋지만은 않네요... ,0.454250807,1.0,0.9239161,1
9,0.88736093,0.01263907,마동석 대박연기 인생연기 ,0.231455025,0.0,0.9234693,1
10,0.524305522,0.475694478,훙200skill1214200skill1214 ,0.475298184,1.0,0.92284554,1
10,0.945077181,0.054922819,재밌어요 강추강추강추 ,0.774596669,1.0,0.92263514,1
10,0.977019668,0.022980332,마블리 윤계상 연기 최고! ,0.058025885,0.0,0.9225826,1
3,0.100848138,0.199151862,이렇게까지 표현해야했을까... ,0.527046277,1.0,0.92236364,1
8,0.374197424,0.425802577,헐리웃엔 마블 충무로엔 마블리 ,0.270001948,0.0,0.9219918,1
6,0.158736229,0.441263771,스토리구멍이 너무 많네요 ,0.476897851,1.0,0.92154723,1
10,0.100802094,0.899197906,ㅏ아니이이애타타티턑 ,0.6457766,1.0,0.92100453,1
1,0.090266347,0.009733653,평점알바ㅋㅋㄹㅇ 소름돋네 어떻게 이딴 쓰레기가 에휴 믿고거르는 네이버평점 ㅋ ,0.48772795,1.0,0.9206598,1
9,0.176187635,0.723812366,개꿀잼 핵잼 ㅇㅈ? 어 ㅇㅈ ,0.617496981,1.0,0.92052066,1
10,0.707498848,0.292501152,마블리 짱!윤계상 짱! ,0.064189803,0.0,0.918304,1
1,0.112391502,0.012391502,하여튼 수준낮게 싸우는 장면 있고 조폭영화라고  잼나하는 띨들아..남한산성과 비교해가면서 남한산성 지루하다고하는 수준낮은...영화를 정말 볼줄모리냐..퀄리티 자체가 비교가 안된다..이 띨들아.. ,0.66759195,1.0,0.9181109,1
6,0.326809168,0.273190832,"흔한 형사물은 베이스로, 마동석과 윤계상의 캐릭터는 특급 레시피로 ",0.387196823,0.0,0.91722316,1
10,0.921752334,0.078247666,이 영화의 장르는 마.동.석! 이다. 그리고 그는 마블급 히어로다~ ,0.942857143,1.0,0.9170647,1
1,0.101873696,0.001873696,솔직히 너무 깊이가 없다 얕다 얕아 ,0.53131858,1.0,0.91633034,1
6,0.20514521,0.39485479,시시하달까... 마동석 두꺼운데 실제로 안패니까 느낌도 안살고 쩝. 아쉽네 ,0.253023513,0.0,0.91622704,1
3,0.483252823,0.183252823,아 조산족 놈들 남의나라와서 칼질하고 다니네 ,0.363730033,0.0,0.91620463,1
3,0.483252823,0.183252823,아 조산족 놈들 남의나라와서 칼질하고 다니네 ,0.363730033,0.0,0.91620463,1
9,0.981523216,0.081523216,몰입력이 최고입니다! ,0.5,1.0,0.91573423,1
1,0.004610837,0.095389163,ㅊㅓ음으로 알바한테 낚였다거짓말 하나 안보태고 마동석 믿고 봤는대 영화 자체는 진짜 최악 ,0.291068015,0.0,0.9152963,1
5,0.186197907,0.313802093,알바 장난아니네.... ,0.41849738,0.0,0.9145348,1
10,0.568576932,0.431423068,한국형 느와르의 완결 ,0.666885929,1.0,0.91450965,1
8,0.654077172,0.145922828,마동석 윤계상 연기대박 ,0.576782428,1.0,0.9134631,1
7,0.329416513,0.370583487,작품성은 그닥. 킬링 타임용이고 베테랑이나 신세계보다는 좀... ,0.626061486,1.0,0.91264343,1
6,0.559687972,0.040312028,생각보다 너무 잔인했어요 ,0.674027834,1.0,0.9116545,1
10,0.654077172,0.345922828,마동석 졸잼 윤계상 연기굿 ,0.654653671,1.0,0.9113614,1
1,0.267642677,0.167642677,지나치게 과대평가된듯 해서 평점 좀 깎는다. ,0.593604111,1.0,0.911153,1
10,0.764591754,0.235408247,와~~ 한국영화중에 손가락에 꼽을정도다~ 혼자왔니~~jQuery22404388788804288286_1516883728029 ,0.315242989,0.0,0.91113484,1
3,0.171916246,0.128083754,배우들의 연기는 다들 잘하는데 연출이 별로여. 식상하고 다른데서 좀 본것 같기도 하고. 장첸과 이수 격투씬은아저씨에서 베낀 느낌이고.. 윤계상은 황해의 김윤석 카리스마에 못미치고 하정우보다도 못함. 윤계상이 연기를 못하는 건 아닌데 느낌이 덜나대. ,0.5,1.0,0.9110996,1
1,0.018292874,0.081707126,이것도 영화라고... 영화비랑 배우들이 아깝다! 두시간 내내 사람죽이는게 뭐 재미있다고! 평점보고 봤다가 개망함! 스트레스 풀자고 보다 스트레스 더 받고 왔음! 잔인함이 하늘을 찌른다. 사람이 어찌 이런 생각을 하고 영화까지 만들어내는지... ,0.660715865,1.0,0.911058,1
3,0.668341816,0.368341815,잔인함에 거의 눈을 감고 있었어요.무서운 영화 ,0.054554473,0.0,0.91072994,1
9,0.522287309,0.377712691,마지막 화장실장면 격투신은 스티븐 시걸 영화액션신을 떠올리게 한다. ,0.458868809,1.0,0.90894103,1
8,0.644055963,0.155944037,전형적인 한국형느와르의 계보를 잇는 영화 ,0.32300067,0.0,0.90888673,1
4,0.056160688,0.343839312,그냥 잔인하다... 그냥 중국 짱개 내용.. ,0.572651812,1.0,0.9085681,1
10,0.696924567,0.303075433,마블리~통쾌~통콰이 ,0.654653671,1.0,0.90793455,1
9,0.990367472,0.090367472,킬링타임용으로 최고 윤계상연기가 생각외로좋다 ,0.298996345,0.0,0.90707153,1
6,0.030359268,0.569640732,악역에 대한 연출비중이 너무 과해서 몰입이 안됨. 그냥 보통 ,0.636234139,1.0,0.9070036,1
10,0.179239243,0.820760757,배우들연기력 리스펙... ,0.219605751,0.0,0.90650225,1
2,0.000130415,0.199869585,정말 농담안하고 최악..ㅜㅜ 3류도 아까운 5류. iptv나와도 안볼걸 영화관가서 봤네. 어색한사투리+어색한연기+부담스런 마주연.. ,0.407158135,0.0,0.90634656,1
10,0.840732515,0.159267485,재미재미재미재미재미재미재미 ,0.393548338,0.0,0.9061471,1
9,0.524305522,0.375694478,평정 9.1 아주잼남ㄱㄱㄱ ,0.206778771,0.0,0.9047446,1
1,0.010662526,0.089337474,진짜 이게 뭐가재밌다는건지 1도 이해가 안감. 잔인하고 폭력적인거 빼곤 아무것도없음. 마블리혼자 좀 귀엽고 재밌긴한데 영화자체는 쓰레기임. 영화보다가 내 인생이 아까워서 중간에 나왔습니다... ,1.0,1.0,0.9045797,1
8,0.701855302,0.098144698, 황해와 와일드카드의 절묘한 콜라보네이션 ,0.330347936,0.0,0.9036948,1
1,0.17660135,0.07660135,와 이게 9점대 영화라니.. 과한 설정에 딱 한국영화 스토리 수준인데 사람들이 중국인을 싫어하는 설정으로 평점을 준듯 그냥 8점대 영화다 비열한거리에 비하면 완전 아류작... ,0.652050664,1.0,0.9033759,1
9,0.250137508,0.649862492,손모가지 하나에 천씩 어떠니? ,0.46441787,1.0,0.902268,1
10,0.996358454,0.003641546,최고 최고 최고 꼭 2편 만들어 주세요 ,0.845154255,1.0,0.9022311,1
1,0.000933647,0.099066353,재미없다..정말재미없음 ,0.866025404,1.0,0.90085995,1
9,0.55907017,0.34092983,뀰잼이었다리 마동석 윤계상 ,0.866025404,1.0,0.9006226,1
6,0.364720523,0.235279477,마동석이 형산데 봉사활동 하고 살아도 모자랄판에 ,0.189070386,0.0,0.90052104,1
10,0.999839246,0.000160754,최고입니다 정말 최고 최고 최고 ,0.091287093,0.0,0.90005505,1
9,0.524305522,0.375694478,속이 시원하다 뻥뻥뚫린다 ,0.390072778,0.0,0.89885753,1
6,0.009051085,0.590948915,웃긴장면도많고 지루할틈이없었지만 너무 잔인한장면들이 많아서 좀... ,0.522584419,1.0,0.89671,1
1,0.248952836,0.148952836,마동석이라서. 하던 헬스트레이너나해. ,0.346807699,0.0,0.8966806,1
8,0.611245513,0.188754487,"억지감동,신파극 없는 탈국산영화bbbb보는내내 스릴넘쳤다. ",0.250739174,0.0,0.8963066,1
1,0.046763361,0.053236639,한국영화의 발전을위해서 1점드리고 갑니다~~ ,0.773424822,1.0,0.89522773,1
10,0.620311797,0.379688203,모처럼마씨특유의액션 굿 ,0.153896753,0.0,0.89409757,1
1,0.006156892,0.093843108,평점 9점 넘는 영화에 이정도로 배신당해보긴 처음이라 처음 로그인해서 평점남깁니다. 평점 1점까진아니고 6점정도 영화. 스토리 빈약한 조폭영화.. 신세계처럼 스토리 절대 없습니다. 그냥 치고받기만하다 정의가 승리한다 끝 ,0.866025404,1.0,0.8939394,1
10,0.850734115,0.149265885,"웰메이드, 믿고보는 마블리! ",1.0,1.0,0.893605,1
8,0.278028488,0.521971512,2류 배우들이 만들어낸 s 급 영화. ,0.418864621,0.0,0.8924265,1
4,0.173482686,0.226517314,뻔한 스토리. 잔인만 한 액션영화볼때 긴장되고 나올때 그리 행복하진 않았다 ,0.309180838,0.0,0.8921924,1
10,0.886370897,0.113629103,마동석의하드캐리는 . 역시는역시이다.웃음폭탄대방출이고윤계상은더욱 더짜릿한연기를선보인듯 ,0.472883928,1.0,0.89187676,1
9,0.946175456,0.046175456,킬링타임으로는 최고인듯 ,0.491751187,1.0,0.8915184,1
10,0.524305522,0.475694478,대박123456789 ,0.826184389,1.0,0.89109576,1
9,0.927441955,0.027441955,Gta 금천.  재밌다. ,0.298424595,0.0,0.8910957,1
10,0.208525181,0.791474819,연기 연출 스토리 모두 완벽. ,0.523963509,1.0,0.8901442,1
1,0.010161221,0.089838779,1점도 아깝다 이거 완전 예전에 와일드카드 양동근주연에영화 리메이크작  아주 똑같이 만듬 ,0.707106781,1.0,0.88933665,1
6,0.309462726,0.290537274,완전 남성영화.  노약자나 임신부는 안보는게. . .  . ,1.0,1.0,0.88875544,1
9,0.524305522,0.375694478,스트레스 풀기 킬링 타임~! ,0.5,1.0,0.88692164,1
1,0.047608912,0.052391088,"일단, 배우들의 연기는 괜찮은데...무슨 강력반 형사들이 총을 안가지고 다님? 솔직히, 형사들이 총만 있었어도 저런 스토리 전개 자체가 성립이 안됨. 돈 많은 사람이, 부산까지 걸어서 가는 것과 같은 억지 설정. ",0.541549209,1.0,0.8866355,1
1,0.039266914,0.060733086,"신라의 달밤,주유소 습격 사건 이후로 하나같이 차이점이 없는 영화들만 양상해 내니 지친다. 참 그놈의 상업을 위한, 흥행을 위한 요소들만 결부시키는 영화들만 만들어 대니 한국 영화의 발전이 없는거다. 퉤 ",0.349119184,0.0,0.88654244,1
4,0.474062562,0.074062562,9점대는 의구심든다폭력적이고 ‥보다가잠 ,0.606850373,1.0,0.886414,1
1,0.288309723,0.188309723,여러분 네이버 평점은 믿고 거르는게 답입니다. ,0.774596669,1.0,0.8864121,1
10,0.945701599,0.054298401,제인생의 역대급 영화입니다. ,0.422209361,0.0,0.8860352,1
6,0.437906593,0.162093407,마동석 슈퍼 히어로 무비. ,0.4546296,1.0,0.8849042,1
10,0.847296357,0.152703643,마동석 넘 긔여워 윤계상 오홀 연기력 업업 ,0.679216852,1.0,0.88423264,1
3,0.106161863,0.193838137,방금보고옴.. 처음부터 끝까지 하나도 안웃음.. 전형적인 한국영화.. 이게 현주소임.. 한숨만 나온다 ,0.948683298,1.0,0.88394374,1
2,0.007392138,0.192607862,잼잇ㄴ음  근데 돈아까움 ,0.480619196,1.0,0.8838131,1
4,0.02785781,0.37214219,음 저는 원래 이런류의 영화를 안좋아하는데 어제 신랑이랑 질렀죠.근데 저희 둘다 별론데?라고 생각했어요. 그냥 너무 찔러대고 중간중간 개그코드가 있지만..저희에겐 부족하네요...그냥 기대를 너무 많이 했나봐요. ,0.443290058,0.0,0.8833059,1
10,0.94140625,0.05859375,핵꿀잼 윤계상다시보게됨 ,0.839752686,1.0,0.88280195,1
4,0.069307476,0.330692524,별로임 윤계상은 원래 캐릭터가 저런가 너무 잘 어울려 ,0.352108818,0.0,0.8827693,1
4,0.004409611,0.395590389,이유없이 너무 잔인하고.. 캐릭터 몰입감도 없고... 스토리도 뻔히 보여서 실망..마동석 팬으로서 참고 봄... ,0.820782682,1.0,0.8825225,1
10,0.786809027,0.213190973,너무 재밋엇다 한눈팔 겨를이 없엇다 ,0.257438361,0.0,0.8824418,1
3,0.242386192,0.057613808,윤계상때문에 3점 요즘영화들막장이고보기꼴사납 ,0.454927025,1.0,0.88166726,1
10,0.552531421,0.447468579,진짜핵꿀잼이다 윤계상개간지 ,0.055066922,0.0,0.8814254,1
1,0.391703397,0.291703397,내 정신이 썩는 줄... ,0.177656052,0.0,0.8806555,1
1,0.041834086,0.058165914,전형적인 한국 조폭 쓰레기 영화... 공권력을 장난으로 그림... 인천국제공항에서 피튀기며 찌르고 싸우는데 경찰도 공항 보안요원들도 안오는게 말이됨? 그리고 외국인들이 이영화 보면 우리나라 진짜 치안 쓰레기나라인줄 알겠다. 우리나라를 욕먹이는 영화 ,0.559723703,1.0,0.8796565,1
10,0.424819738,0.575180262,이런데도 조선족 유입이 저출산 해결이라는 노룩패스 환자 ,0.196109006,0.0,0.87955284,1
9,0.659703314,0.240296686,윤계상 미스캥스팅 입니다 ,0.719000502,1.0,0.8793343,1
1,0.687809348,0.587809348,"너무잔인했어요. 18세라고는 하지만, 타짜같은걸 기대하고봤는데 너무너무잔인해서ㅜㅜ물론평점 1은아닌영화입니다. 하지만 9.3은 너무높은것같아서ㅜㅜ 잔인한거싫어하시는분은 다른거보세요.ㅜㅜ ",0.774596669,1.0,0.8781845,1
3,0.071303666,0.228696334,평점 왜케 높냐?ㅋㅋㅋ 어제 밤에 봤는데 핵노잼.. 마동석 연기 뭔가 이상하고 안 어울림.. 억지로 스토리 짜낸 느낌임 ,0.282988305,0.0,0.8781057,1
1,0.559766293,0.459766293,여성혐오를 딛고 흥행하면 좋을까 ,0.09889041,0.0,0.8777284,1
1,0.207944453,0.107944453,"평점 높아 봤는데...심하다...폭력,욕 ",0.451535386,1.0,0.8774155,1
1,0.038291633,0.061708367,별로다. 신세계에 비하면 한참.모자람 ,0.253392618,0.0,0.87723964,1
5,0.011520445,0.488479555,"엄청 기대했는데, 마동석이 너무 듬직해서 긴장도 안되고, 연출이나 스토리도 너무 평범하네요; 개인적으로 베테랑보다 잘나온 작품은 아닌듯.. ",0.558682008,1.0,0.87667686,1
10,0.954621315,0.045378685,아 진짜 킬링타임용으로 최고네 ,0.529237804,1.0,0.8761575,1
6,0.187583447,0.412416553,볼만해요. 좀 잔인하고 사투리가 좀 어색하고 좀 개연성이 떨어지는것 빼곤 ,0.948683298,1.0,0.87571436,1
1,0.519720435,0.419720435,마동석은 친구니까 그렇다쳐도 밑에 형사가 반장한테 하는 꼬라지보소 ,0.866025404,1.0,0.8749991,1
8,0.146242559,0.653757441,다떠나서  저동네는  돈줘도 살기신네  안그러니~ ,0.382040961,0.0,0.8748377,1
8,0.323510736,0.476489264,남자들을 위한 영화 같았다 ,0.737864787,1.0,0.87467104,1
6,0.098528206,0.501471794,스토리에 비해 2시간이 너무 길다. 윤계상을 악역으로 미스 캐스팅 했다. ,0.51334379,1.0,0.8741606,1
